1266.477695	93.034709
1267.305861	93.022178
1268.218026	93.015785
1269.189061	93.013672
1270.217961	93.015750
1271.308241	93.022265
1272.474318	93.034263
1293.358347	93.025533
1264.307877	94.022663
1265.017284	94.001269
1266.289257	94.021180
1267.497110	94.036321
1272.374461	94.027244
1273.139594	94.010160
1274.146230	94.010651
1275.465447	94.033932
1292.129979	94.009361
1293.313095	94.022496
1262.439451	95.032801
1263.001925	95.000143
1264.397907	95.029537
1275.343875	95.025251
1276.014506	95.001066
1277.390896	95.028747
1290.293794	95.021420
1291.134935	95.009816
1261.269472	96.020335
1262.213564	96.016076
1277.413198	96.030604
1278.037595	96.002786
1279.322619	96.023922
1288.415379	96.030652
1289.024622	96.001813
1290.394339	96.028976
1260.106789	97.008145
1261.374560	97.028500
1280.189236	97.014134
1281.095155	97.007109
1282.317265	97.023707
1283.465261	97.034761
1285.413523	97.030861
1286.246170	97.018353
1287.005812	97.000433
1288.323413	97.024042
703.488330	98.067396
704.422482	98.058206
705.364599	98.050146
706.325763	98.044732
707.296023	98.040585
708.286200	98.039180
709.289481	98.039574
710.317103	98.043294
711.355952	98.048541
712.416607	98.056750
1234.403863	98.031723
1235.225024	98.017642
1236.106290	98.008320
1237.044404	98.003471
1238.037878	98.002958
1239.088960	98.006944
1240.187078	98.014596
1241.337455	98.026326
1258.479583	98.037061
1259.017216	98.001327
1283.385206	98.028972
1284.336027	98.025263
1285.404927	98.030426
696.482160	99.067916
697.368429	99.051796
698.253439	99.035559
699.134918	99.018892
700.020507	99.002866
701.087354	99.012185
702.178142	99.024803
703.252386	99.035080
704.314499	99.043638
705.373254	99.051703
706.416698	99.057626
707.445050	99.061453
708.452184	99.062347
709.445170	99.061293
710.416451	99.057264
711.371898	99.051075
712.303486	99.041633
713.213661	99.029280
714.111225	99.015227
715.007053	99.000964
716.099263	99.013561
717.206511	99.028184
718.310980	99.042396
719.392693	99.053477
720.453066	99.061628
1232.174416	99.013866
1233.150971	99.011972
1234.413093	99.032683
1242.319236	99.025074
1243.087347	99.006862
1244.164356	99.012915
1245.427814	99.033627
1257.321963	99.025133
1258.157892	99.012298
681.461384	100.067050
682.400049	100.058031
683.336787	100.048767
684.290935	100.042055
685.251656	100.036315
686.212553	100.030621
687.180276	100.025929
688.156418	100.022462
689.140305	100.020117
690.134164	100.019208
691.118232	100.016903
692.081802	100.011677
693.031572	100.004500
694.040645	100.005784
695.127494	100.018115
696.223753	100.031738
697.335661	100.047526
698.454676	100.064257
718.452770	100.062160
719.375825	100.051536
720.310519	100.042528
721.262972	100.035972
722.229407	100.031344
723.207206	100.028275
724.193783	100.026407
725.185283	100.025214
726.177332	100.024098
727.181601	100.024643
728.181771	100.024631
729.173295	100.023452
730.158262	100.021390
731.135282	100.018261
732.101477	100.013682
733.058689	100.007904
734.004890	100.000658
735.045201	100.006074
736.101782	100.013662
737.162976	100.021852
738.230436	100.030862
739.288303	100.038567
740.338806	100.045271
741.368226	100.049140
742.397185	100.052938
743.422677	100.056265
744.456532	100.060696
745.483858	100.064249
1230.259045	100.020862
1231.173045	100.013901
1245.414870	100.032829
1246.133048	100.010531
1247.145964	100.011557
1248.410398	100.032503
1255.458708	100.036204
1256.074688	100.005885
1257.349699	100.027505
670.386076	101.057610
671.276773	101.041216
672.183671	101.027298
673.119382	101.017710
674.067213	101.009953
675.024964	101.003690
676.023600	101.003483
677.075144	101.011071
678.130641	101.019214
679.190701	101.027999
680.252962	101.037076
681.311580	101.045590
682.373749	101.054590
683.435058	101.063434
684.488824	101.071151
739.494370	101.066601
740.454890	101.061207
741.426753	101.057347
742.396175	101.053167
743.375024	101.050264
744.347699	101.046543
745.317546	101.042452
746.286683	101.038279
747.244688	101.032632
748.192104	101.025590
749.127663	101.016987
750.058372	101.007759
751.021281	101.002826
752.106012	101.014064
753.201652	101.026728
754.284522	101.037677
755.376302	101.049785
756.470284	101.062163
1229.053267	101.004336
1230.429517	101.034872
1248.444135	101.035406
1249.207636	101.016553
1250.001117	101.000089
1251.146478	101.011675
1252.214952	101.017125
1253.159581	101.012705
1254.015825	101.001259
1255.285997	101.022727
665.357853	102.054338
666.195493	102.029619
667.045299	102.006848
668.091867	102.013860
669.218190	102.032852
670.333818	102.050159
671.443540	102.066515
755.400571	102.053358
756.309301	102.041160
757.217715	102.028944
758.133097	102.017677
759.062359	102.008273
760.000045	102.000006
761.068599	102.009083
